loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,occupancy_type,income,credit_type,Credit_Score,co-applicant_credit_type,age,LTV,Region,Security_Type,Status,dtir1
cf,Female,nopre,type1,p3,l1,nopc,nob/c,316500,360,not_neg,not_int,not_lpsm,448000,pr,4500,EXP,634,EXP,>74,70.64732143,central,direct,0,42
cf,Joint,nopre,type2,p3,l1,nopc,b/c,176500,360,not_neg,not_int,not_lpsm,218000,pr,4620,CRIF,530,EXP,35-44,80.96330275,North,direct,1,54
cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,296500,360,not_neg,not_int,not_lpsm,298000,pr,9240,EXP,536,EXP,35-44,99.4966443,south,direct,0,41
cf,Male,pre,type1,p4,l1,nopc,nob/c,476500,324,not_neg,not_int,not_lpsm,808000,pr,6000,CRIF,687,EXP,35-44,58.97277228,south,direct,0,41
cf,Female,nopre,type1,p4,l1,nopc,nob/c,496500,360,not_neg,not_int,not_lpsm,758000,pr,9060,CIB,512,CIB,45-54,65.50131926,south,direct,0,28
cf,Male,nopre,type1,p3,l2,nopc,nob/c,76500,360,not_neg,not_int,not_lpsm,138000,pr,2880,CRIF,545,EXP,55-64,55.43478261,North,direct,0,31
cf,Male,nopre,type1,p1,l1,nopc,nob/c,186500,360,not_neg,not_int,not_lpsm,228000,pr,4500,CRIF,536,CIB,25-34,81.79824561,North,direct,0,30
cf,Male,nopre,type2,p1,l1,nopc,b/c,266500,360,not_neg,not_int,not_lpsm,268000,pr,5760,CIB,658,EXP,<25,99.44029851,central,direct,0,60
cf,Male,nopre,type1,p4,l1,nopc,nob/c,126500,180,neg_amm,not_int,not_lpsm,418000,pr,3660,EQUI,548,EXP,55-64,75.2016129,central,direct,1,39
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,466500,360,not_neg,not_int,not_lpsm,548000,pr,6600,EXP,784,CIB,35-44,85.12773723,south,direct,0,36
cf,Joint,pre,type1,p4,l1,nopc,nob/c,376500,360,not_neg,not_int,not_lpsm,1038000,pr,3300,CRIF,633,EXP,55-64,36.2716763,North,direct,0,48
cf,Male,pre,type2,p1,l1,nopc,b/c,126500,360,not_neg,not_int,not_lpsm,418000,pr,3000,EQUI,564,EXP,45-54,75.2016129,North,direct,1,39
cf,Female,nopre,type1,p4,l1,nopc,nob/c,86500,360,not_neg,not_int,not_lpsm,128000,pr,1860,EXP,696,CIB,55-64,67.578125,North,direct,0,24
cf,Female,pre,type1,p1,l1,nopc,nob/c,236500,360,not_neg,not_int,not_lpsm,258000,pr,2100,CRIF,637,CIB,25-34,91.66666667,North,direct,0,49
cf,Male,nopre,type1,p4,l1,nopc,nob/c,636500,360,not_neg,not_int,not_lpsm,718000,pr,7800,CIB,735,CIB,35-44,88.64902507,south,direct,0,39
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,156500,180,not_neg,not_int,not_lpsm,348000,pr,3000,CIB,648,EXP,65-74,44.97126437,south,direct,0,49
cf,Female,nopre,type1,p4,l1,nopc,nob/c,246500,360,not_neg,not_int,not_lpsm,228000,pr,6900,CRIF,653,CIB,45-54,108.1140351,central,direct,1,37
cf,Male,nopre,type1,p4,l1,nopc,nob/c,376500,360,neg_amm,not_int,not_lpsm,768000,pr,52080,CRIF,866,CIB,65-74,49.0234375,North,direct,0,27
cf,Male,nopre,type1,p1,l1,nopc,nob/c,586500,360,not_neg,not_int,not_lpsm,418000,pr,8100,EQUI,872,EXP,45-54,75.2016129,central,direct,1,39
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,266500,240,not_neg,not_int,not_lpsm,528000,pr,6000,CRIF,819,CIB,35-44,50.47348485,south,direct,0,20
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,216500,360,not_neg,not_int,not_lpsm,508000,pr,7560,CIB,839,CIB,45-54,42.61811024,south,direct,0,7
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,176500,360,not_neg,not_int,not_lpsm,208000,pr,4380,CIB,691,CIB,35-44,84.85576923,south,direct,0,49
ncf,Joint,pre,type1,p1,l1,nopc,nob/c,326500,360,not_neg,not_int,not_lpsm,348000,pr,8760,CIB,731,EXP,45-54,93.82183908,south,direct,0,45
ncf,Male,nopre,type1,p4,l1,nopc,nob/c,236500,180,not_neg,not_int,not_lpsm,388000,pr,6480,EXP,634,EXP,55-64,60.95360825,central,direct,0,48
cf,Male,pre,type1,p1,l2,nopc,nob/c,216500,360,not_neg,not_int,not_lpsm,258000,pr,3180,CRIF,840,CIB,25-34,83.91472868,North,direct,0,34
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,126500,120,not_neg,not_int,not_lpsm,418000,sr,13680,EQUI,723,EXP,45-54,75.2016129,south,direct,1,39
ncf,Male,nopre,type1,p3,l1,nopc,nob/c,286500,360,not_neg,not_int,not_lpsm,368000,pr,5820,CIB,875,CIB,55-64,77.85326087,south,direct,0,43
cf,Joint,pre,type1,p1,l2,nopc,nob/c,196500,360,not_neg,not_int,not_lpsm,218000,pr,2040,EXP,879,EXP,35-44,90.13761468,North,direct,0,47
cf,Female,pre,type1,p1,l1,nopc,nob/c,186500,360,not_neg,not_int,not_lpsm,418000,pr,2760,EQUI,579,EXP,35-44,75.2016129,North,direct,1,39
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,316500,360,not_neg,not_int,not_lpsm,398000,pr,3660,EXP,646,CIB,35-44,79.52261307,south,direct,0,49
cf,Male,nopre,type1,p3,l1,nopc,nob/c,106500,360,neg_amm,not_int,not_lpsm,418000,pr,3420,EQUI,824,EXP,65-74,75.2016129,south,direct,1,39
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,226500,360,not_neg,not_int,not_lpsm,288000,pr,6240,CRIF,593,EXP,>74,78.64583333,North,direct,0,30
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,216500,360,not_neg,not_int,not_lpsm,418000,pr,3600,EQUI,669,EXP,55-64,75.2016129,North,direct,1,39
cf,Female,nopre,type1,p3,l1,nopc,nob/c,236500,360,not_neg,not_int,not_lpsm,438000,pr,2520,CRIF,819,CIB,>74,53.99543379,North,direct,0,39
cf,Male,pre,type2,p1,l1,nopc,b/c,476500,360,not_neg,not_int,not_lpsm,488000,pr,11940,CRIF,729,CIB,35-44,97.64344262,North,direct,0,30
cf,Female,nopre,type1,p3,l1,nopc,nob/c,266500,360,not_neg,not_int,not_lpsm,438000,pr,6720,EXP,602,EXP,>74,60.84474886,south,direct,0,36
cf,Male,nopre,type1,p3,l1,nopc,nob/c,166500,360,not_neg,not_int,not_lpsm,418000,pr,3420,EQUI,514,EXP,45-54,75.2016129,south,direct,1,39
ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,246500,180,not_neg,not_int,not_lpsm,308000,pr,5400,CIB,571,EXP,35-44,80.03246753,south,direct,0,49
cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,526500,360,not_neg,not_int,not_lpsm,608000,pr,5700,EXP,816,EXP,>74,86.59539474,south,direct,0,39
cf,Female,nopre,type1,p3,l1,nopc,nob/c,296500,360,not_neg,not_int,not_lpsm,708000,pr,4260,CIB,524,CIB,>74,41.87853107,south,direct,0,37
cf,Female,nopre,type1,p1,l1,nopc,nob/c,296500,360,not_neg,not_int,not_lpsm,358000,pr,10740,CIB,632,CIB,35-44,82.82122905,North,direct,0,31
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,326500,240,not_neg,not_int,not_lpsm,408000,pr,6120,CIB,539,EXP,55-64,80.0245098,North,direct,0,46
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,106500,360,neg_amm,not_int,not_lpsm,188000,pr,1380,CIB,626,CIB,65-74,56.64893617,south,direct,0,49
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,386500,360,not_neg,not_int,lpsm,418000,sr,14160,EQUI,766,EXP,55-64,75.2016129,south,direct,1,39
cf,Joint,pre,type1,p4,l1,nopc,nob/c,416500,360,not_neg,not_int,not_lpsm,528000,pr,10200,EXP,705,EXP,35-44,78.88257576,North,direct,0,38
cf,Male,nopre,type3,p3,l1,nopc,nob/c,156500,180,neg_amm,not_int,not_lpsm,1008000,pr,4260,CIB,620,EXP,65-74,15.52579365,south,direct,0,37
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,326500,360,not_neg,not_int,not_lpsm,458000,pr,4920,EXP,863,EXP,45-54,71.28820961,south,direct,0,28
cf,Female,nopre,type1,p4,l1,nopc,nob/c,486500,360,not_neg,not_int,not_lpsm,848000,pr,7800,CIB,793,CIB,55-64,57.37028302,North,direct,0,37
cf,Male,pre,type1,p3,l1,nopc,nob/c,106500,360,not_neg,not_int,not_lpsm,158000,pr,1740,CIB,538,CIB,65-74,67.40506329,North,direct,1,44
ncf,Male,pre,type1,p4,l1,nopc,nob/c,556500,360,not_neg,not_int,not_lpsm,748000,pr,12060,CRIF,598,CIB,25-34,74.39839572,North,direct,0,29
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,436500,180,not_neg,not_int,not_lpsm,608000,sr,7260,EXP,626,EXP,55-64,71.79276316,south,direct,0,43
cf,Female,nopre,type1,p2,l1,nopc,nob/c,116500,360,not_neg,not_int,not_lpsm,148000,ir,7320,CRIF,812,CIB,35-44,78.71621622,North,direct,1,42
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,266500,360,not_neg,not_int,not_lpsm,278000,pr,5640,CRIF,851,EXP,25-34,95.86330935,North,direct,0,44
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,156500,360,not_neg,not_int,not_lpsm,418000,pr,2220,EQUI,529,EXP,35-44,75.2016129,south,direct,1,39
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,386500,360,not_neg,not_int,not_lpsm,398000,pr,4920,CIB,789,EXP,25-34,97.11055276,North,direct,0,49
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,536500,360,not_neg,not_int,not_lpsm,638000,pr,7140,EXP,844,EXP,25-34,84.09090909,North,direct,0,39
cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,236500,360,not_neg,not_int,not_lpsm,258000,pr,2760,EXP,884,EXP,25-34,91.66666667,south,direct,0,49
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,356500,360,not_neg,not_int,not_lpsm,448000,pr,4440,CRIF,767,EXP,55-64,79.57589286,south,direct,0,44
cf,Joint,nopre,type2,p3,l1,nopc,b/c,436500,360,not_neg,not_int,not_lpsm,538000,pr,7560,CRIF,778,EXP,45-54,81.133829,south,direct,0,36
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,436500,360,not_neg,not_int,not_lpsm,578000,pr,9420,CIB,852,EXP,35-44,75.51903114,central,direct,0,38
cf,Female,nopre,type1,p4,l1,nopc,nob/c,516500,360,not_neg,not_int,not_lpsm,908000,pr,4980,CIB,839,CIB,45-54,56.88325991,North,direct,0,46
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,216500,360,not_neg,not_int,not_lpsm,268000,pr,6600,CRIF,747,CIB,25-34,80.78358209,south,direct,0,30
ncf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,346500,324,neg_amm,not_int,not_lpsm,418000,pr,5700,EQUI,864,EXP,45-54,82.89473684,south,direct,1,39
cf,Female,pre,type1,p3,l1,nopc,nob/c,226500,360,not_neg,not_int,not_lpsm,288000,pr,3240,CRIF,837,CIB,35-44,78.64583333,central,direct,0,36
cf,Female,nopre,type1,p1,l1,nopc,nob/c,616500,360,not_neg,not_int,not_lpsm,768000,pr,5460,CRIF,672,CIB,35-44,80.2734375,central,direct,0,49
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,606500,360,not_neg,not_int,not_lpsm,1308000,pr,20280,CRIF,628,EXP,45-54,46.36850153,North,direct,1,21
cf,Male,nopre,type1,p3,l1,nopc,nob/c,76500,180,not_neg,not_int,not_lpsm,148000,pr,1860,CIB,702,CIB,65-74,51.68918919,North,direct,0,48
cf,Male,nopre,type1,p4,l1,nopc,nob/c,526500,360,not_neg,not_int,not_lpsm,658000,pr,11400,CRIF,579,CIB,<25,80.01519757,south,direct,0,29
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,126500,360,not_neg,not_int,not_lpsm,208000,pr,4920,CIB,811,EXP,25-34,60.81730769,North,direct,0,45
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,416500,360,not_neg,not_int,not_lpsm,708000,pr,8700,EXP,663,EXP,55-64,58.82768362,south,direct,1,47
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,556500,360,not_neg,not_int,not_lpsm,1368000,pr,6060,CIB,807,EXP,55-64,40.67982456,south,direct,0,46
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,356500,240,not_neg,not_int,not_lpsm,668000,pr,6960,EXP,831,EXP,55-64,53.36826347,North,direct,0,30
cf,Female,nopre,type1,p4,l1,nopc,nob/c,396500,360,not_neg,not_int,not_lpsm,908000,pr,6840,EXP,626,CIB,35-44,43.66740088,North,direct,1,35
cf,Male,nopre,type1,p1,l1,nopc,nob/c,176500,360,not_neg,not_int,not_lpsm,188000,pr,3060,CIB,681,CIB,25-34,93.88297872,North,direct,0,44
ncf,Male,pre,type1,p4,l1,nopc,nob/c,636500,360,not_neg,not_int,not_lpsm,758000,pr,7320,CIB,523,CIB,45-54,83.97097625,North,direct,1,54
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,406500,360,not_neg,not_int,not_lpsm,558000,pr,9480,EXP,849,EXP,35-44,72.84946237,North,direct,0,32
cf,Joint,pre,type2,p1,l1,nopc,b/c,146500,360,not_neg,not_int,not_lpsm,148000,pr,5640,CIB,801,EXP,25-34,98.98648649,North,direct,0,40
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,176500,360,not_neg,not_int,not_lpsm,328000,pr,2580,EXP,610,CIB,55-64,53.81097561,south,direct,0,40
cf,Female,nopre,type1,p3,l1,nopc,nob/c,536500,360,not_neg,not_int,not_lpsm,818000,pr,5280,CRIF,607,CIB,55-64,65.58679707,North,direct,0,42
cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,206500,360,not_neg,not_int,not_lpsm,218000,pr,3660,EXP,768,EXP,35-44,94.72477064,south,direct,0,39
cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,216500,360,not_neg,not_int,not_lpsm,238000,pr,7980,CRIF,545,EXP,45-54,90.96638655,south,direct,0,38
cf,Joint,nopre,type2,p4,l1,nopc,b/c,286500,360,not_neg,not_int,not_lpsm,298000,pr,5700,CRIF,673,EXP,55-64,96.1409396,North,direct,0,39
ncf,Joint,nopre,type1,p3,l1,nopc,nob/c,746500,360,not_neg,not_int,not_lpsm,1238000,pr,25140,CRIF,663,EXP,55-64,60.29886914,North,direct,0,31
cf,Male,nopre,type1,p4,l1,nopc,nob/c,196500,240,not_neg,not_int,not_lpsm,328000,pr,10920,CRIF,685,EXP,45-54,59.90853659,North,direct,0,21
cf,Female,nopre,type1,p3,l1,nopc,nob/c,566500,360,not_neg,not_int,lpsm,708000,pr,9960,EXP,705,CIB,65-74,80.01412429,North,direct,0,38
cf,Male,nopre,type3,p4,l1,nopc,nob/c,326500,360,neg_amm,not_int,not_lpsm,498000,pr,5700,CIB,766,CIB,>74,65.562249,North-East,direct,0,39
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,216500,180,not_neg,not_int,not_lpsm,308000,pr,2160,CIB,805,CIB,55-64,70.29220779,south,direct,1,42
cf,Male,nopre,type1,p3,l1,nopc,nob/c,416500,360,not_neg,not_int,not_lpsm,618000,pr,6120,CRIF,685,CIB,45-54,67.39482201,North,direct,0,40
cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,276500,360,not_neg,not_int,not_lpsm,328000,pr,5700,CIB,855,CIB,45-54,84.29878049,south,direct,1,39
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,106500,180,not_neg,not_int,not_lpsm,208000,pr,1620,EXP,861,CIB,55-64,51.20192308,south,direct,0,47
cf,Female,nopre,type2,p3,l1,nopc,b/c,626500,360,not_neg,not_int,not_lpsm,418000,pr,6180,EQUI,861,EXP,>74,75.2016129,North-East,direct,1,39
cf,Male,nopre,type1,p1,l1,nopc,nob/c,296500,360,not_neg,not_int,not_lpsm,318000,pr,5880,CIB,568,CIB,35-44,93.23899371,North,direct,0,49
cf,Joint,pre,type1,p4,l1,nopc,nob/c,146500,180,not_neg,not_int,not_lpsm,208000,pr,2520,CRIF,513,EXP,55-64,70.43269231,North,direct,1,36
cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,76500,360,neg_amm,not_int,not_lpsm,418000,pr,2460,EXP,578,CIB,55-64,18.30143541,south,direct,0,49
cf,Male,nopre,type1,p1,l1,nopc,nob/c,416500,360,not_neg,not_int,not_lpsm,558000,pr,14760,CIB,682,CIB,45-54,74.64157706,North,direct,0,33
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,366500,360,not_neg,not_int,not_lpsm,528000,pr,5460,EXP,553,EXP,35-44,69.41287879,North,direct,0,36
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,116500,312,not_neg,not_int,not_lpsm,138000,pr,4920,CIB,757,EXP,45-54,84.42028986,North,direct,0,30
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,226500,324,not_neg,not_int,not_lpsm,328000,pr,6840,CIB,722,CIB,65-74,69.05487805,south,direct,0,29
cf,Male,nopre,type1,p3,l1,nopc,nob/c,486500,360,not_neg,not_int,not_lpsm,658000,pr,6000,EXP,877,CIB,45-54,73.93617021,North,direct,0,44
cf,Female,nopre,type1,p1,l1,nopc,nob/c,486500,360,not_neg,not_int,not_lpsm,618000,pr,4560,CIB,800,CIB,45-54,78.72168285,North,direct,0,46
cf,Male,nopre,type1,p4,l1,nopc,nob/c,216500,180,neg_amm,not_int,not_lpsm,418000,pr,3900,EQUI,729,EXP,55-64,75.2016129,central,direct,1,39
cf,Joint,pre,type1,p3,l1,nopc,nob/c,146500,360,not_neg,not_int,not_lpsm,188000,pr,5040,CRIF,762,EXP,65-74,77.92553191,North,direct,0,37
ncf,Female,nopre,type1,p3,l1,nopc,nob/c,346500,360,not_neg,not_int,not_lpsm,588000,pr,11340,CRIF,777,CIB,55-64,58.92857143,North,direct,0,7
cf,Male,pre,type1,p2,l1,nopc,nob/c,256500,360,not_neg,not_int,not_lpsm,908000,sr,10740,CIB,852,CIB,35-44,28.24889868,south,direct,0,48
cf,Female,nopre,type1,p3,l1,nopc,nob/c,396500,360,not_neg,not_int,not_lpsm,598000,pr,8700,EXP,714,CIB,55-64,66.30434783,North,direct,0,26
cf,Joint,pre,type3,p1,l1,nopc,nob/c,226500,360,not_neg,not_int,not_lpsm,288000,pr,5400,CRIF,892,EXP,45-54,78.64583333,North,direct,0,20
cf,Female,nopre,type1,p3,l1,nopc,nob/c,676500,360,neg_amm,int_only,not_lpsm,1908000,pr,11820,CIB,670,EXP,55-64,35.45597484,North,direct,0,32
cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,316500,360,not_neg,not_int,not_lpsm,418000,ir,26400,EQUI,765,EXP,35-44,75.2016129,south,direct,1,39
cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,236500,360,not_neg,not_int,not_lpsm,268000,pr,2760,CRIF,852,CIB,25-34,88.24626866,North,direct,0,41
cf,Male,nopre,type3,p3,l1,nopc,nob/c,166500,360,not_neg,not_int,lpsm,158000,pr,2820,CRIF,753,CIB,65-74,105.3797468,North,direct,1,31
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,366500,360,not_neg,not_int,not_lpsm,2788000,pr,11220,CRIF,694,EXP,55-64,13.1456241,North,direct,0,37
cf,Female,nopre,type1,p1,l1,nopc,nob/c,306500,360,not_neg,not_int,not_lpsm,428000,ir,420,CRIF,665,CIB,35-44,71.61214953,North,direct,1,6
ncf,Joint,nopre,type1,p3,l1,nopc,nob/c,396500,360,not_neg,not_int,not_lpsm,578000,pr,8820,CIB,898,EXP,55-64,68.59861592,North,direct,0,28
cf,Male,pre,type1,p3,l1,nopc,nob/c,366500,360,not_neg,not_int,not_lpsm,488000,pr,4080,CIB,674,CIB,25-34,75.10245902,North,direct,0,48
cf,Male,pre,type1,p3,l1,nopc,nob/c,336500,300,not_neg,not_int,not_lpsm,518000,pr,6240,CIB,733,CIB,45-54,64.96138996,North,direct,0,21
ncf,Joint,nopre,type2,p4,l1,nopc,b/c,736500,360,not_neg,not_int,not_lpsm,808000,pr,12540,CRIF,826,EXP,35-44,91.1509901,North,direct,0,45
cf,Male,nopre,type1,p1,l1,nopc,nob/c,446500,360,neg_amm,not_int,not_lpsm,468000,pr,5280,CIB,847,CIB,25-34,95.40598291,North,direct,0,43
cf,Female,nopre,type1,p4,l1,nopc,nob/c,236500,360,not_neg,not_int,not_lpsm,258000,pr,5940,CRIF,780,EXP,25-34,91.66666667,south,direct,1,32
cf,Joint,nopre,type2,p4,l1,nopc,b/c,226500,180,not_neg,not_int,not_lpsm,258000,pr,6660,CIB,638,EXP,55-64,87.79069767,south,direct,0,48
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,256500,360,not_neg,not_int,not_lpsm,658000,pr,5400,CRIF,644,EXP,55-64,38.98176292,North,direct,0,31
cf,Female,nopre,type1,p4,l1,nopc,nob/c,556500,360,not_neg,not_int,not_lpsm,778000,pr,9840,CRIF,885,EXP,25-34,71.52956298,North,direct,0,44
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,136500,360,not_neg,not_int,not_lpsm,168000,pr,1920,CRIF,759,CIB,25-34,81.25,south,direct,1,51
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,426500,360,not_neg,not_int,not_lpsm,618000,pr,7200,CRIF,719,CIB,45-54,69.01294498,south,direct,0,22
cf,Male,nopre,type1,p3,l1,nopc,nob/c,266500,240,not_neg,not_int,not_lpsm,388000,pr,12900,CRIF,598,CIB,45-54,68.68556701,North,direct,0,27
cf,Female,nopre,type2,p3,l1,nopc,b/c,226500,360,neg_amm,not_int,not_lpsm,418000,pr,3900,EQUI,501,EXP,45-54,75.2016129,North,direct,1,39
cf,Male,nopre,type1,p3,l1,nopc,nob/c,246500,360,not_neg,not_int,not_lpsm,508000,pr,2880,CRIF,614,CIB,45-54,48.52362205,North,direct,0,45
cf,Female,nopre,type1,p3,l1,nopc,nob/c,276500,132,not_neg,int_only,not_lpsm,368000,pr,13560,EXP,508,CIB,45-54,75.13586957,south,direct,0,37
cf,Male,nopre,type1,p4,l1,nopc,nob/c,256500,360,not_neg,not_int,not_lpsm,498000,ir,6720,CRIF,553,CIB,45-54,51.5060241,North,direct,0,27
cf,Female,nopre,type1,p4,l1,nopc,nob/c,166500,360,not_neg,not_int,not_lpsm,208000,pr,2820,CRIF,669,CIB,65-74,80.04807692,North,direct,0,39
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,276500,360,not_neg,not_int,not_lpsm,428000,pr,3720,CRIF,512,EXP,65-74,64.60280374,North,direct,0,36
cf,Female,pre,type2,p1,l1,nopc,b/c,586500,360,not_neg,not_int,not_lpsm,598000,pr,8160,CRIF,888,CIB,45-54,98.07692308,North,direct,0,53
cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,446500,360,not_neg,not_int,not_lpsm,688000,pr,4800,CIB,794,EXP,65-74,64.89825581,south,direct,0,60
cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,266500,240,not_neg,not_int,not_lpsm,368000,pr,6600,EXP,636,EXP,45-54,72.41847826,south,direct,1,45
cf,Sex Not Available,nopre,type2,p4,l2,nopc,b/c,146500,300,neg_amm,not_int,not_lpsm,168000,pr,4860,EXP,591,EXP,65-74,87.20238095,south,direct,1,47
cf,Female,nopre,type1,p3,l1,nopc,nob/c,156500,360,not_neg,not_int,not_lpsm,228000,pr,2940,CRIF,798,CIB,65-74,68.64035088,central,direct,0,36
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,286500,240,not_neg,not_int,not_lpsm,508000,pr,5400,EXP,856,EXP,45-54,56.3976378,south,direct,0,37
cf,Male,nopre,type1,p3,l1,nopc,nob/c,516500,360,not_neg,not_int,lpsm,928000,ir,4260,CRIF,771,CIB,65-74,55.65732759,North,direct,0,30
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,126500,360,not_neg,not_int,not_lpsm,188000,pr,1200,EXP,523,CIB,35-44,67.28723404,south,direct,0,49
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,246500,360,not_neg,not_int,not_lpsm,488000,pr,4740,CIB,890,EXP,65-74,50.51229508,central,direct,0,36
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,136500,240,not_neg,not_int,not_lpsm,198000,pr,3240,CIB,597,EXP,>74,68.93939394,south,direct,0,30
cf,Male,nopre,type1,p3,l1,nopc,nob/c,276500,360,not_neg,not_int,not_lpsm,418000,pr,3600,EQUI,724,EXP,35-44,75.2016129,North,direct,1,39
cf,Male,nopre,type1,p1,l1,nopc,nob/c,96500,360,not_neg,not_int,not_lpsm,418000,ir,2040,EQUI,728,EXP,45-54,75.2016129,south,direct,1,39
cf,Joint,nopre,type1,p1,l2,nopc,nob/c,426500,360,not_neg,not_int,not_lpsm,538000,pr,9540,CIB,548,EXP,35-44,79.27509294,North,direct,0,43
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,616500,360,not_neg,not_int,not_lpsm,748000,pr,13680,CRIF,794,EXP,55-64,82.4197861,North,direct,0,40
cf,Female,nopre,type1,p3,l1,nopc,nob/c,146500,360,not_neg,not_int,not_lpsm,1058000,pr,1920,EXP,596,CIB,>74,13.84688091,south,direct,0,43
ncf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,716500,360,not_neg,not_int,not_lpsm,808000,pr,5700,EXP,783,CIB,45-54,88.67574257,south,direct,0,39
cf,Male,nopre,type1,p3,l1,nopc,nob/c,216500,360,not_neg,not_int,not_lpsm,458000,pr,6120,CRIF,887,EXP,65-74,47.27074236,North,direct,0,43
cf,Joint,nopre,type3,p3,l1,nopc,nob/c,426500,360,not_neg,not_int,not_lpsm,508000,pr,9000,CRIF,854,EXP,35-44,83.95669291,North,direct,0,38
cf,Male,nopre,type1,p4,l1,nopc,nob/c,316500,360,not_neg,not_int,not_lpsm,658000,pr,4380,CIB,566,CIB,45-54,48.10030395,North,direct,0,34
cf,Female,pre,type1,p3,l1,nopc,nob/c,206500,360,not_neg,not_int,not_lpsm,318000,ir,6000,CRIF,891,CIB,65-74,64.93710692,North,direct,1,30
cf,Male,nopre,type1,p3,l1,nopc,nob/c,256500,360,not_neg,not_int,lpsm,418000,pr,3060,EQUI,671,EXP,>74,75.2016129,south,direct,1,39
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,266500,360,not_neg,not_int,not_lpsm,998000,pr,5040,CRIF,607,EXP,>74,26.70340681,south,direct,0,48
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,726500,360,not_neg,not_int,not_lpsm,1438000,pr,11100,CRIF,536,EXP,35-44,50.52155772,south,direct,0,30
cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,476500,360,neg_amm,not_int,not_lpsm,418000,pr,6060,EQUI,583,EXP,35-44,75.2016129,south,direct,1,39
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,246500,360,not_neg,not_int,not_lpsm,318000,pr,7680,CRIF,619,CIB,45-54,77.51572327,south,direct,0,40
